ID,accbu_text,accbu_inperson,accbu_phone,accbu_sm,accbu_friend,accbu_smstatus,bu_phone,bu_inperson,bu_text,bu_sm,bu_email,bu_fbstatus,bu_smstatus,bu_image,bu_drift,bu_other,bu_never,dump_phone,dump_inperson,dump_text,Sex,Sexuality,Transgender,Child_Age,Child_Gen,Parent_Metro,Parent_Rent,Household_Size,Parent_Internet,Sexuality2,Child_Gen2,Transgender2,Parent_Metro2,Parent_Rent2,Parent_Internet2,bu_phone2,bu_inperson2,bu_text2,bu_sm2,bu_email2,bu_fbstatus2,bu_smstatus2,bu_image2,bu_drift2,bu_other2,bu_never2,dump_phone2,dump_inperson2,dump_text2
808,1.0,10.0,3.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,2,0.0,2.0,4.0,1.0,Straight,Female,No,Non-metro,Rent,Yes,,,,,,,,,,,,,,
810,9.0,10.0,10.0,8.0,3.0,5.0, , , , , , , , , , , , , , , ,2,4,16.0,2,1.0,2.0,4.0,0.0,Straight,Female,No,Metro,Rent,No,,,,,,,,,,,,,,
811,3.0,1.0,2.0,4.0,5.0,6.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,3.0,5.0,1.0,Straight,Female,No,Metro,Neither,Yes,,,,,,,,,,,,,,
812,9.0,1.0,3.0,8.0,5.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,17.0,2,1.0,2.0,6.0,1.0,Straight,Female,No,Metro,Rent,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
813,1.0,10.0,5.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,2,2,-1,16.0,1,1.0,2.0,4.0,1.0,Straight,Male,,Metro,Rent,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes
814,3.0,2.0,3.0,4.0,5.0,7.0, , , , , , , , , , , , , , , ,2,4,17.0,2,1.0,2.0,4.0,1.0,Straight,Female,No,Metro,Rent,Yes,,,,,,,,,,,,,,
815,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,3.0,3.0,1.0,,,,Metro,Neither,Yes,,,,,,,,,,,,,,
816,5.0,10.0,8.0,1.0,3.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,15.0,2,1.0,2.0,4.0,1.0,Straight,Female,No,Metro,Rent,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
817,1.0,10.0,8.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,14.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
818,2.0,5.0,1.0,1.0,4.0,5.0, , , , , , , , , , , , , , , ,2,4,17.0,2,0.0,1.0,4.0,0.0,Straight,Female,No,Non-metro,Own,No,,,,,,,,,,,,,,
819,4.0,10.0,9.0,3.0,1.0,2.0, , , , , , , , , , , , , , , ,2,4,17.0,2,1.0,1.0,3.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
820,3.0,10.0,5.0,2.0,4.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,13.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
821,9.0,10.0,10.0,7.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,16.0,2,1.0,3.0,4.0,1.0,Straight,Female,No,Metro,Neither,Yes,,,,,,,,,,,,,,
822,2.0,10.0,7.0,2.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
824,9.0,10.0,7.0,10.0,8.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,15.0,2,1.0,2.0,1.0,1.0,Straight,Female,No,Metro,Rent,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
825,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
826,1.0,10.0,8.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
827,6.0,1.0,5.0,7.0,10.0,8.0, , , , , , , , , , , , , , , ,2,4,16.0,1,1.0,1.0,3.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
828,1.0,10.0,5.0,1.0,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,17.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
829,1.0,10.0,5.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,1.0,6.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
830,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
831,3.0,1.0,2.0,4.0,5.0,6.0, , , , , , , , , , , , , , , ,2,4,17.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
832,5.0,1.0,1.0,10.0,5.0,5.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,2,2,4,13.0,1,1.0,1.0,3.0,1.0,Straight,Male,No,Metro,Own,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No
833,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,5.0,0.0,,,,Metro,Rent,No,,,,,,,,,,,,,,
834,1.0,10.0,4.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,16.0,1,1.0,1.0,3.0,1.0,Straight,Male,No,Metro,Own,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
835,,,,,,, , , , , , , , , , , , , , , , , ,, ,0.0,1.0,3.0,1.0,,,,Non-metro,Own,Yes,,,,,,,,,,,,,,
836,,,,,,, , , , , , , , , , , , , , , , , ,, ,0.0,1.0,5.0,1.0,,,,Non-metro,Own,Yes,,,,,,,,,,,,,,
837,1.0,10.0,3.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,1,1.0,2.0,5.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
838,5.0,1.0,3.0,2.0,6.0,4.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,2,4,17.0,1,0.0,1.0,4.0,1.0,Straight,Male,No,Non-metro,Own,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No
841,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
842,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,9.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
843,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
845,10.0,1.0,10.0,10.0,1.0,10.0, , , , , , , , , , , , , , , ,2,4,17.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
846,7.0,1.0,1.0,6.0,7.0,7.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,2.0,5.0,1.0,Straight,Female,No,Metro,Rent,Yes,,,,,,,,,,,,,,
848,10.0,10.0,10.0,1.0,10.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,1.0,5.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
849,1.0,10.0,4.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,14.0,2,1.0,1.0,5.0,1.0,Straight,Female,No,Metro,Own,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes
850,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,2.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
851,2.0,-1.0,1.0,5.0,5.0,2.0, , , , , , , , , , , , , , , ,3,4,13.0,2,1.0,1.0,5.0,1.0,Bisexual,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
852,1.0,10.0,7.0,1.0,5.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,1,1.0,1.0,5.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
853,10.0,1.0,4.0,10.0,10.0,10.0, , , , , , , , , , , , , , , ,2,4,17.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
854,3.0,8.0,6.0,1.0,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,1,4,13.0,2,0.0,1.0,3.0,1.0,Gay or Lesbian,Female,No,Non-metro,Own,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes
855,1.0,10.0,3.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,14.0,1,1.0,2.0,3.0,1.0,Straight,Male,No,Metro,Rent,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
856,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
857,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
858,1.0,10.0,5.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,17.0,1,1.0,3.0,4.0,1.0,Straight,Male,No,Metro,Neither,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
859,1.0,10.0,4.0,1.0,1.0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,2,4,13.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes
860,1.0,10.0,5.0,1.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,2,4,17.0,2,1.0,2.0,5.0,1.0,Straight,Female,No,Metro,Rent,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
861,1.0,10.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,1.0,5.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
862,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,4,14.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
864,1.0,9.0,8.0,1.0,1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,2,2,4,15.0,2,1.0,2.0,4.0,1.0,Straight,Female,No,Metro,Rent,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes
865,1.0,10.0,5.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,1,1.0,1.0,2.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
866,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
867,1.0,9.0,1.0,5.0,6.0,3.0, , , , , , , , , , , , , , , ,-1,4,13.0,1,1.0,2.0,5.0,0.0,,Male,No,Metro,Rent,No,,,,,,,,,,,,,,
869,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
870,9.0,10.0,7.0,3.0,-1.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,16.0,1,1.0,1.0,3.0,1.0,Straight,Male,No,Metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
871,1.0,10.0,4.0,1.0,3.0,1.0, , , , , , , , , , , , , , , ,2,4,16.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
872,3.0,10.0,4.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,13.0,2,1.0,1.0,2.0,1.0,Bisexual,Female,No,Metro,Own,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes
873,3.0,9.0,8.0,1.0,2.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,15.0,1,1.0,1.0,3.0,1.0,Straight,Male,No,Metro,Own,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
874,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,6.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
875,8.0,10.0,9.0,6.0,7.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
876,1.0,10.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
877,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
878,1.0,10.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,17.0,1,1.0,1.0,3.0,1.0,Straight,Male,No,Metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
879,5.0,10.0,9.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,16.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
881,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,3.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
883,5.0,10.0,7.0,3.0,4.0,1.0, , , , , , , , , , , , , , , ,3,4,16.0,1,0.0,1.0,4.0,1.0,Bisexual,Male,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
884,1.0,10.0,10.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,2.0,6.0,0.0,Straight,Female,No,Metro,Rent,No,,,,,,,,,,,,,,
885,4.0,10.0,9.0,5.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,1.0,3.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
886,1.0,10.0,3.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,4,3,15.0,2,1.0,1.0,3.0,1.0,Something else,Female,Yes,Metro,Own,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes
887,,,,,,, , , , , , , , , , , , , , , , , ,13.0,1,1.0,2.0,5.0,1.0,,Male,,Metro,Rent,Yes,,,,,,,,,,,,,,
888,1.0,10.0,8.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,16.0,2,1.0,1.0,2.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
